CREATE TABLE ZipCode (_id INTEGER PRIMARY KEY, ZipCode varchar(5), ZipCodeType varchar(25), City varchar(30), State varchar(2))
INSERT INTO ZipCode VALUES(343,1059,'PO BOX','NORTH AMHERST','MA')
INSERT INTO ZipCode VALUES(344,1059,'PO BOX','AMHERST','MA')
INSERT INTO ZipCode VALUES(345,1060,'STANDARD','NORTHAMPTON','MA')
INSERT INTO ZipCode VALUES(346,1061,'PO BOX','NORTHAMPTON','MA')
INSERT INTO ZipCode VALUES(347,1062,'STANDARD','FLORENCE','MA')
INSERT INTO ZipCode VALUES(348,1062,'STANDARD','BAY STATE VILLAGE','MA')
INSERT INTO ZipCode VALUES(349,1062,'STANDARD','BAY STATE VLG','MA')
INSERT INTO ZipCode VALUES(350,1062,'STANDARD','NORTHAMPTON','MA')
INSERT INTO ZipCode VALUES(351,1063,'UNIQUE','NORTHAMPTON','MA')
INSERT INTO ZipCode VALUES(352,1066,'PO BOX','NORTH HATFIELD','MA')
INSERT INTO ZipCode VALUES(353,1066,'PO BOX','N HATFIELD','MA')
INSERT INTO ZipCode VALUES(354,1068,'STANDARD','OAKHAM','MA')
INSERT INTO ZipCode VALUES(355,1069,'STANDARD','PALMER','MA')
INSERT INTO ZipCode VALUES(356,1070,'STANDARD','PLAINFIELD','MA')
INSERT INTO ZipCode VALUES(357,1071,'STANDARD','RUSSELL','MA')
INSERT INTO ZipCode VALUES(358,1072,'STANDARD','SHUTESBURY','MA')
INSERT INTO ZipCode VALUES(359,1073,'STANDARD','SOUTHAMPTON','MA')
INSERT INTO ZipCode VALUES(360,1074,'PO BOX','SOUTH BARRE','MA')
INSERT INTO ZipCode VALUES(361,1075,'STANDARD','SOUTH HADLEY','MA')
INSERT INTO ZipCode VALUES(362,1077,'STANDARD','SOUTHWICK','MA')
INSERT INTO ZipCode VALUES(363,1079,'PO BOX','THORNDIKE','MA')
INSERT INTO ZipCode VALUES(364,1080,'STANDARD','THREE RIVERS','MA')
INSERT INTO ZipCode VALUES(365,1081,'STANDARD','WALES','MA')
INSERT INTO ZipCode VALUES(366,1082,'STANDARD','WARE','MA')
INSERT INTO ZipCode VALUES(367,1082,'STANDARD','HARDWICK','MA')
INSERT INTO ZipCode VALUES(368,1083,'PO BOX','WARREN','MA')
INSERT INTO ZipCode VALUES(369,1084,'STANDARD','WEST CHESTERFIELD','MA')
INSERT INTO ZipCode VALUES(370,1084,'STANDARD','W CHESTERFLD','MA')
INSERT INTO ZipCode VALUES(371,1085,'STANDARD','WESTFIELD','MA')
INSERT INTO ZipCode VALUES(372,1085,'STANDARD','MONTGOMERY','MA')
INSERT INTO ZipCode VALUES(373,1086,'PO BOX','WESTFIELD','MA')
INSERT INTO ZipCode VALUES(374,1088,'STANDARD','WEST HATFIELD','MA')
INSERT INTO ZipCode VALUES(375,1088,'STANDARD','W HATFIELD','MA')
INSERT INTO ZipCode VALUES(376,1089,'STANDARD','WEST SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(377,1089,'STANDARD','W SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(378,1090,'PO BOX','WEST SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(379,1090,'PO BOX','W SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(380,1092,'PO BOX','WEST WARREN','MA')
INSERT INTO ZipCode VALUES(381,1093,'PO BOX','WHATELY','MA')
INSERT INTO ZipCode VALUES(382,1094,'PO BOX','WHEELWRIGHT','MA')
INSERT INTO ZipCode VALUES(383,1095,'STANDARD','WILBRAHAM','MA')
INSERT INTO ZipCode VALUES(384,1096,'STANDARD','WILLIAMSBURG','MA')
INSERT INTO ZipCode VALUES(385,1097,'PO BOX','WORONOCO','MA')
INSERT INTO ZipCode VALUES(386,1098,'STANDARD','WORTHINGTON','MA')
INSERT INTO ZipCode VALUES(387,1101,'PO BOX','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(388,1102,'PO BOX','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(389,1103,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(390,1104,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(391,1105,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(392,1106,'STANDARD','LONGMEADOW','MA')
INSERT INTO ZipCode VALUES(393,1106,'STANDARD','SPFLD','MA')
INSERT INTO ZipCode VALUES(394,1106,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(395,1107,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(396,1108,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(397,1109,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(398,1111,'UNIQUE','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(399,1115,'PO BOX','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(400,1116,'PO BOX','LONGMEADOW','MA')
INSERT INTO ZipCode VALUES(401,1116,'PO BOX','E LONGMEADOW','MA')
INSERT INTO ZipCode VALUES(402,1116,'PO BOX','EAST LONGMEADOW','MA')
INSERT INTO ZipCode VALUES(403,1118,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(404,1119,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(405,1128,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(406,1129,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(407,1133,'UNIQUE','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(408,1138,'PO BOX','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(409,1139,'PO BOX','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(410,1144,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(411,1151,'STANDARD','INDIAN ORCHARD','MA')
INSERT INTO ZipCode VALUES(412,1151,'STANDARD','INDIAN ORCH','MA')
INSERT INTO ZipCode VALUES(413,1151,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(414,1152,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(415,1195,'STANDARD','SPRINGFIELD BMC','MA')
INSERT INTO ZipCode VALUES(416,1195,'STANDARD','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(417,1199,'UNIQUE','SPRINGFIELD','MA')
INSERT INTO ZipCode VALUES(418,1201,'STANDARD','PITTSFIELD','MA')
INSERT INTO ZipCode VALUES(419,1202,'PO BOX','PITTSFIELD','MA')
INSERT INTO ZipCode VALUES(420,1203,'PO BOX','PITTSFIELD','MA')
INSERT INTO ZipCode VALUES(421,1220,'STANDARD','ADAMS','MA')
INSERT INTO ZipCode VALUES(422,1222,'STANDARD','ASHLEY FALLS','MA')
INSERT INTO ZipCode VALUES(423,1223,'STANDARD','BECKET','MA')
INSERT INTO ZipCode VALUES(424,1223,'STANDARD','WASHINGTON','MA')
INSERT INTO ZipCode VALUES(425,1224,'STANDARD','BERKSHIRE','MA')
INSERT INTO ZipCode VALUES(426,1224,'STANDARD','LANESBORO','MA')
INSERT INTO ZipCode VALUES(427,1225,'STANDARD','CHESHIRE','MA')
INSERT INTO ZipCode VALUES(428,1226,'STANDARD','DALTON','MA')
INSERT INTO ZipCode VALUES(429,1227,'PO BOX','DALTON','MA')
INSERT INTO ZipCode VALUES(430,1229,'PO BOX','GLENDALE','MA')
INSERT INTO ZipCode VALUES(431,1230,'STANDARD','GREAT BARRINGTON','MA')
INSERT INTO ZipCode VALUES(432,1230,'STANDARD','EGREMONT','MA')
INSERT INTO ZipCode VALUES(433,1230,'STANDARD','GT BARRINGTON','MA')
INSERT INTO ZipCode VALUES(434,1230,'STANDARD','N EGREMONT','MA')
INSERT INTO ZipCode VALUES(435,1230,'STANDARD','NEW MARLBORO','MA')
INSERT INTO ZipCode VALUES(436,1230,'STANDARD','NEW MARLBOROU','MA')
INSERT INTO ZipCode VALUES(437,1230,'STANDARD','NEW MARLBOROUGH','MA')
INSERT INTO ZipCode VALUES(438,1230,'STANDARD','NORTH EGREMONT','MA')
INSERT INTO ZipCode VALUES(439,1230,'STANDARD','SIMONS ROCK','MA')
INSERT INTO ZipCode VALUES(440,1235,'STANDARD','HINSDALE','MA')
INSERT INTO ZipCode VALUES(441,1235,'STANDARD','PERU','MA')
INSERT INTO ZipCode VALUES(442,1236,'STANDARD','HOUSATONIC','MA')
INSERT INTO ZipCode VALUES(443,1237,'STANDARD','LANESBORO','MA')
INSERT INTO ZipCode VALUES(444,1237,'STANDARD','HANCOCK','MA')
INSERT INTO ZipCode VALUES(445,1237,'STANDARD','NEW ASHFORD','MA')
INSERT INTO ZipCode VALUES(446,1238,'STANDARD','LEE','MA')
INSERT INTO ZipCode VALUES(447,1240,'STANDARD','LENOX','MA')
INSERT INTO ZipCode VALUES(448,1242,'PO BOX','LENOX DALE','MA')
INSERT INTO ZipCode VALUES(449,1243,'PO BOX','MIDDLEFIELD','MA')
INSERT INTO ZipCode VALUES(450,1244,'PO BOX','MILL RIVER','MA')
INSERT INTO ZipCode VALUES(451,1245,'STANDARD','MONTEREY','MA')
INSERT INTO ZipCode VALUES(452,1245,'STANDARD','WEST OTIS','MA')
INSERT INTO ZipCode VALUES(453,1247,'STANDARD','NORTH ADAMS','MA')
INSERT INTO ZipCode VALUES(454,1247,'STANDARD','CLARKSBURG','MA')
INSERT INTO ZipCode VALUES(455,1247,'STANDARD','FLORIDA','MA')
INSERT INTO ZipCode VALUES(456,1252,'PO BOX','NORTH EGREMONT','MA')
INSERT INTO ZipCode VALUES(457,1252,'PO BOX','N EGREMONT','MA')
INSERT INTO ZipCode VALUES(458,1253,'STANDARD','OTIS','MA')
INSERT INTO ZipCode VALUES(459,1254,'STANDARD','RICHMOND','MA')
INSERT INTO ZipCode VALUES(460,1255,'STANDARD','SANDISFIELD','MA')
INSERT INTO ZipCode VALUES(461,1256,'STANDARD','SAVOY','MA')
INSERT INTO ZipCode VALUES(462,1257,'STANDARD','SHEFFIELD','MA')
INSERT INTO ZipCode VALUES(463,1258,'STANDARD','SOUTH EGREMONT','MA')
INSERT INTO ZipCode VALUES(464,1258,'STANDARD','MOUNT WASHINGTON','MA')
INSERT INTO ZipCode VALUES(465,1258,'STANDARD','MT WASHINGTON','MA')
INSERT INTO ZipCode VALUES(466,1258,'STANDARD','S EGREMONT','MA')
INSERT INTO ZipCode VALUES(467,1259,'STANDARD','SOUTHFIELD','MA')
INSERT INTO ZipCode VALUES(468,1260,'PO BOX','SOUTH LEE','MA')
INSERT INTO ZipCode VALUES(469,1262,'PO BOX','STOCKBRIDGE','MA')
INSERT INTO ZipCode VALUES(470,1263,'UNIQUE','STOCKBRIDGE','MA')
INSERT INTO ZipCode VALUES(471,1264,'PO BOX','TYRINGHAM','MA')
INSERT INTO ZipCode VALUES(472,1264,'PO BOX','LEE','MA')
INSERT INTO ZipCode VALUES(473,1266,'STANDARD','WEST STOCKBRIDGE','MA')
INSERT INTO ZipCode VALUES(474,1266,'STANDARD','ALFORD','MA')
INSERT INTO ZipCode VALUES(475,1266,'STANDARD','W STOCKBRIDGE','MA')
INSERT INTO ZipCode VALUES(476,1267,'STANDARD','WILLIAMSTOWN','MA')
INSERT INTO ZipCode VALUES(477,1270,'STANDARD','WINDSOR','MA')
INSERT INTO ZipCode VALUES(478,1301,'STANDARD','GREENFIELD','MA')
INSERT INTO ZipCode VALUES(479,1301,'STANDARD','LEYDEN','MA')
INSERT INTO ZipCode VALUES(480,1302,'PO BOX','GREENFIELD','MA')
INSERT INTO ZipCode VALUES(481,1330,'STANDARD','ASHFIELD','MA')
INSERT INTO ZipCode VALUES(482,1331,'STANDARD','ATHOL','MA')
INSERT INTO ZipCode VALUES(483,1331,'STANDARD','PHILLIPSTON','MA')
INSERT INTO ZipCode VALUES(484,1337,'STANDARD','BERNARDSTON','MA')
INSERT INTO ZipCode VALUES(485,1337,'STANDARD','LEYDEN','MA')
INSERT INTO ZipCode VALUES(486,1338,'STANDARD','BUCKLAND','MA')
INSERT INTO ZipCode VALUES(487,1339,'STANDARD','CHARLEMONT','MA')
INSERT INTO ZipCode VALUES(488,1339,'STANDARD','HAWLEY','MA')
INSERT INTO ZipCode VALUES(489,1340,'STANDARD','COLRAIN','MA')
INSERT INTO ZipCode VALUES(490,1340,'STANDARD','SHATTUCKVILLE','MA')
INSERT INTO ZipCode VALUES(491,1341,'STANDARD','CONWAY','MA')
INSERT INTO ZipCode VALUES(492,1342,'STANDARD','DEERFIELD','MA')
INSERT INTO ZipCode VALUES(493,1343,'STANDARD','DRURY','MA')
INSERT INTO ZipCode VALUES(494,1344,'STANDARD','ERVING','MA')
INSERT INTO ZipCode VALUES(495,1346,'STANDARD','HEATH','MA')
INSERT INTO ZipCode VALUES(496,1346,'STANDARD','CHARLEMONT','MA')
INSERT INTO ZipCode VALUES(497,1347,'PO BOX','LAKE PLEASANT','MA')
INSERT INTO ZipCode VALUES(498,1349,'STANDARD','MILLERS FALLS','MA')
INSERT INTO ZipCode VALUES(499,1350,'PO BOX','MONROE BRIDGE','MA')
INSERT INTO ZipCode VALUES(500,1350,'PO BOX','MONROE','MA')
INSERT INTO ZipCode VALUES(501,1351,'STANDARD','MONTAGUE','MA')
INSERT INTO ZipCode VALUES(502,1354,'STANDARD','GILL','MA')
INSERT INTO ZipCode VALUES(503,1354,'STANDARD','MOUNT HERMON','MA')
INSERT INTO ZipCode VALUES(504,1354,'STANDARD','MT HERMON','MA')
INSERT INTO ZipCode VALUES(505,1354,'STANDARD','NORTHFIELD MOUNT HERMON','MA')
INSERT INTO ZipCode VALUES(506,1354,'STANDARD','NORTHFIELD MT HERMON','MA')
INSERT INTO ZipCode VALUES(507,1355,'STANDARD','NEW SALEM','MA')
INSERT INTO ZipCode VALUES(508,1360,'STANDARD','NORTHFIELD','MA')
INSERT INTO ZipCode VALUES(509,1364,'STANDARD','ORANGE','MA')
INSERT INTO ZipCode VALUES(510,1364,'STANDARD','WARWICK','MA')
INSERT INTO ZipCode VALUES(511,1366,'STANDARD','PETERSHAM','MA')
INSERT INTO ZipCode VALUES(512,1367,'STANDARD','ROWE','MA')
INSERT INTO ZipCode VALUES(513,1368,'STANDARD','ROYALSTON','MA')
INSERT INTO ZipCode VALUES(514,1368,'STANDARD','S ROYALSTON','MA')
INSERT INTO ZipCode VALUES(515,1370,'STANDARD','SHELBURNE FALLS','MA')
INSERT INTO ZipCode VALUES(516,1370,'STANDARD','SHELBURNE FLS','MA')
INSERT INTO ZipCode VALUES(517,1373,'STANDARD','SOUTH DEERFIELD','MA')
INSERT INTO ZipCode VALUES(518,1373,'STANDARD','S DEERFIELD','MA')
INSERT INTO ZipCode VALUES(519,1375,'STANDARD','SUNDERLAND','MA')
INSERT INTO ZipCode VALUES(520,1376,'STANDARD','TURNERS FALLS','MA')
INSERT INTO ZipCode VALUES(521,1378,'STANDARD','WARWICK','MA')
INSERT INTO ZipCode VALUES(522,1378,'STANDARD','ORANGE','MA')
INSERT INTO ZipCode VALUES(523,1379,'STANDARD','WENDELL','MA')
INSERT INTO ZipCode VALUES(524,1380,'STANDARD','WENDELL DEPOT','MA')
INSERT INTO ZipCode VALUES(525,1420,'STANDARD','FITCHBURG','MA')
INSERT INTO ZipCode VALUES(526,1430,'STANDARD','ASHBURNHAM','MA')
INSERT INTO ZipCode VALUES(527,1431,'STANDARD','ASHBY','MA')
INSERT INTO ZipCode VALUES(528,1432,'STANDARD','AYER','MA')
INSERT INTO ZipCode VALUES(529,1434,'STANDARD','DEVENS','MA')
INSERT INTO ZipCode VALUES(530,1434,'STANDARD','AYER','MA')
INSERT INTO ZipCode VALUES(531,1436,'STANDARD','BALDWINVILLE','MA')
INSERT INTO ZipCode VALUES(532,1438,'PO BOX','EAST TEMPLETON','MA')
INSERT INTO ZipCode VALUES(533,1438,'PO BOX','E TEMPLETON','MA')
INSERT INTO ZipCode VALUES(534,1440,'STANDARD','GARDNER','MA')
INSERT INTO ZipCode VALUES(535,1441,'UNIQUE','WESTMINSTER','MA')
INSERT INTO ZipCode VALUES(536,1450,'STANDARD','GROTON','MA')
INSERT INTO ZipCode VALUES(537,1451,'STANDARD','HARVARD','MA')
INSERT INTO ZipCode VALUES(538,1452,'STANDARD','HUBBARDSTON','MA')
INSERT INTO ZipCode VALUES(539,1453,'STANDARD','LEOMINSTER','MA')
INSERT INTO ZipCode VALUES(540,1460,'STANDARD','LITTLETON','MA')
INSERT INTO ZipCode VALUES(541,1462,'STANDARD','LUNENBURG','MA')
INSERT INTO ZipCode VALUES(542,1463,'STANDARD','PEPPERELL','MA')
INSERT INTO ZipCode VALUES(543,1464,'STANDARD','SHIRLEY','MA')
INSERT INTO ZipCode VALUES(544,1464,'STANDARD','SHIRLEY CENTER','MA')
INSERT INTO ZipCode VALUES(545,1464,'STANDARD','SHIRLEY CTR','MA')
INSERT INTO ZipCode VALUES(546,1467,'PO BOX','STILL RIVER','MA')
INSERT INTO ZipCode VALUES(547,1468,'STANDARD','TEMPLETON','MA')
INSERT INTO ZipCode VALUES(548,1469,'STANDARD','TOWNSEND','MA')
INSERT INTO ZipCode VALUES(549,1470,'UNIQUE','GROTON','MA')
INSERT INTO ZipCode VALUES(550,1471,'UNIQUE','GROTON','MA')
INSERT INTO ZipCode VALUES(551,1472,'PO BOX','WEST GROTON','MA')
INSERT INTO ZipCode VALUES(552,1473,'STANDARD','WESTMINSTER','MA')
INSERT INTO ZipCode VALUES(553,1474,'STANDARD','WEST TOWNSEND','MA')
INSERT INTO ZipCode VALUES(554,1474,'STANDARD','TOWNSEND','MA')
INSERT INTO ZipCode VALUES(555,1474,'STANDARD','W TOWNSEND','MA')
INSERT INTO ZipCode VALUES(556,1475,'STANDARD','WINCHENDON','MA')
INSERT INTO ZipCode VALUES(557,1477,'PO BOX','WINCHENDON SPRINGS','MA')
INSERT INTO ZipCode VALUES(558,1477,'PO BOX','WINCHDON SPGS','MA')
INSERT INTO ZipCode VALUES(559,1501,'STANDARD','AUBURN','MA')
INSERT INTO ZipCode VALUES(560,1503,'STANDARD','BERLIN','MA')
INSERT INTO ZipCode VALUES(561,1504,'STANDARD','BLACKSTONE','MA')
INSERT INTO ZipCode VALUES(562,1505,'STANDARD','BOYLSTON','MA')
INSERT INTO ZipCode VALUES(563,1506,'STANDARD','BROOKFIELD','MA')
INSERT INTO ZipCode VALUES(564,1507,'STANDARD','CHARLTON','MA')
INSERT INTO ZipCode VALUES(565,1508,'PO BOX','CHARLTON CITY','MA')
INSERT INTO ZipCode VALUES(566,1509,'PO BOX','CHARLTON DEPOT','MA')
INSERT INTO ZipCode VALUES(567,1509,'PO BOX','CHARLTON DEPT','MA')
INSERT INTO ZipCode VALUES(568,1509,'PO BOX','CHARLTON DPT','MA')
INSERT INTO ZipCode VALUES(569,1510,'STANDARD','CLINTON','MA')
INSERT INTO ZipCode VALUES(570,1515,'STANDARD','EAST BROOKFIELD','MA')
INSERT INTO ZipCode VALUES(571,1515,'STANDARD','E BROOKFIELD','MA')
INSERT INTO ZipCode VALUES(572,1516,'STANDARD','DOUGLAS','MA')
INSERT INTO ZipCode VALUES(573,1516,'STANDARD','EAST DOUGLAS','MA')
INSERT INTO ZipCode VALUES(574,1517,'PO BOX','EAST PRINCETON','MA')
INSERT INTO ZipCode VALUES(575,1517,'PO BOX','E PRINCETON','MA')
INSERT INTO ZipCode VALUES(576,1518,'STANDARD','FISKDALE','MA')
INSERT INTO ZipCode VALUES(577,1518,'STANDARD','STURBRIDGE','MA')
INSERT INTO ZipCode VALUES(578,1519,'STANDARD','GRAFTON','MA')
INSERT INTO ZipCode VALUES(579,1520,'STANDARD','HOLDEN','MA')
INSERT INTO ZipCode VALUES(580,1521,'STANDARD','HOLLAND','MA')
INSERT INTO ZipCode VALUES(581,1521,'STANDARD','FISKDALE','MA')
INSERT INTO ZipCode VALUES(582,1522,'STANDARD','JEFFERSON','MA')
INSERT INTO ZipCode VALUES(583,1523,'STANDARD','LANCASTER','MA')
INSERT INTO ZipCode VALUES(584,1524,'STANDARD','LEICESTER','MA')
INSERT INTO ZipCode VALUES(585,1525,'PO BOX','LINWOOD','MA')
INSERT INTO ZipCode VALUES(586,1526,'PO BOX','MANCHAUG','MA')
INSERT INTO ZipCode VALUES(587,1527,'STANDARD','MILLBURY','MA')
INSERT INTO ZipCode VALUES(588,1529,'STANDARD','MILLVILLE','MA')
INSERT INTO ZipCode VALUES(589,1531,'STANDARD','NEW BRAINTREE','MA')
INSERT INTO ZipCode VALUES(590,1532,'STANDARD','NORTHBOROUGH','MA')
INSERT INTO ZipCode VALUES(591,1534,'STANDARD','NORTHBRIDGE','MA')
INSERT INTO ZipCode VALUES(592,1535,'STANDARD','NORTH BROOKFIELD','MA')
INSERT INTO ZipCode VALUES(593,1535,'STANDARD','N BROOKFIELD','MA')
INSERT INTO ZipCode VALUES(594,1536,'STANDARD','NORTH GRAFTON','MA')
INSERT INTO ZipCode VALUES(595,1537,'STANDARD','NORTH OXFORD','MA')
INSERT INTO ZipCode VALUES(596,1538,'PO BOX','NORTH UXBRIDGE','MA')
INSERT INTO ZipCode VALUES(597,1538,'PO BOX','N UXBRIDGE','MA')
INSERT INTO ZipCode VALUES(598,1540,'STANDARD','OXFORD','MA')
INSERT INTO ZipCode VALUES(599,1541,'STANDARD','PRINCETON','MA')
INSERT INTO ZipCode VALUES(600,1542,'STANDARD','ROCHDALE','MA')
INSERT INTO ZipCode VALUES(601,1543,'STANDARD','RUTLAND','MA')
INSERT INTO ZipCode VALUES(602,1545,'STANDARD','SHREWSBURY','MA')
INSERT INTO ZipCode VALUES(603,1546,'UNIQUE','SHREWSBURY','MA')
INSERT INTO ZipCode VALUES(604,1550,'STANDARD','SOUTHBRIDGE','MA')
INSERT INTO ZipCode VALUES(605,1560,'STANDARD','SOUTH GRAFTON','MA')
INSERT INTO ZipCode VALUES(606,1561,'PO BOX','SOUTH LANCASTER','MA')
INSERT INTO ZipCode VALUES(607,1561,'PO BOX','S LANCASTER','MA')
INSERT INTO ZipCode VALUES(608,1562,'STANDARD','SPENCER','MA')
INSERT INTO ZipCode VALUES(609,1564,'STANDARD','STERLING','MA')
INSERT INTO ZipCode VALUES(610,1566,'STANDARD','STURBRIDGE','MA')
INSERT INTO ZipCode VALUES(611,1568,'STANDARD','UPTON','MA')
INSERT INTO ZipCode VALUES(612,1569,'STANDARD','UXBRIDGE','MA')
INSERT INTO ZipCode VALUES(613,1570,'STANDARD','WEBSTER','MA')
INSERT INTO ZipCode VALUES(614,1570,'STANDARD','DUDLEY HILL','MA')
INSERT INTO ZipCode VALUES(615,1571,'STANDARD','DUDLEY','MA')
INSERT INTO ZipCode VALUES(616,1580,'UNIQUE','WESTBOROUGH','MA')
INSERT INTO ZipCode VALUES(617,1581,'STANDARD','WESTBOROUGH','MA')
INSERT INTO ZipCode VALUES(618,1582,'UNIQUE','WESTBOROUGH','MA')
INSERT INTO ZipCode VALUES(619,1583,'STANDARD','WEST BOYLSTON','MA')
INSERT INTO ZipCode VALUES(620,1585,'STANDARD','WEST BROOKFIELD','MA')
INSERT INTO ZipCode VALUES(621,1585,'STANDARD','W BROOKFIELD','MA')
INSERT INTO ZipCode VALUES(622,1586,'PO BOX','WEST MILLBURY','MA')
INSERT INTO ZipCode VALUES(623,1586,'PO BOX','MILLBURY','MA')
INSERT INTO ZipCode VALUES(624,1588,'STANDARD','WHITINSVILLE','MA')
INSERT INTO ZipCode VALUES(625,1588,'STANDARD','LINWOOD','MA')
INSERT INTO ZipCode VALUES(626,1590,'STANDARD','SUTTON','MA')
INSERT INTO ZipCode VALUES(627,1590,'STANDARD','WILKINSONVILE','MA')
INSERT INTO ZipCode VALUES(628,1590,'STANDARD','WILKINSONVILLE','MA')
INSERT INTO ZipCode VALUES(629,1601,'PO BOX','WORCESTER','MA')
INSERT INTO ZipCode VALUES(630,1602,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(631,1603,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(632,1604,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(633,1605,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(634,1606,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(635,1607,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(636,1608,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(637,1609,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(638,1610,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(639,1611,'STANDARD','CHERRY VALLEY','MA')
INSERT INTO ZipCode VALUES(640,1612,'STANDARD','PAXTON','MA')
INSERT INTO ZipCode VALUES(641,1612,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(642,1613,'PO BOX','WORCESTER','MA')
INSERT INTO ZipCode VALUES(643,1614,'PO BOX','WORCESTER','MA')
INSERT INTO ZipCode VALUES(644,1615,'PO BOX','WORCESTER','MA')
INSERT INTO ZipCode VALUES(645,1653,'UNIQUE','WORCESTER','MA')
INSERT INTO ZipCode VALUES(646,1654,'UNIQUE','WORCESTER','MA')
INSERT INTO ZipCode VALUES(647,1655,'STANDARD','WORCESTER','MA')
INSERT INTO ZipCode VALUES(648,1701,'STANDARD','FRAMINGHAM','MA')
INSERT INTO ZipCode VALUES(649,1702,'STANDARD','FRAMINGHAM','MA')
INSERT INTO ZipCode VALUES(650,1703,'PO BOX','FRAMINGHAM','MA')
INSERT INTO ZipCode VALUES(651,1704,'PO BOX','FRAMINGHAM','MA')
INSERT INTO ZipCode VALUES(652,1705,'PO BOX','FRAMINGHAM','MA')
INSERT INTO ZipCode VALUES(653,1718,'STANDARD','VILLAGE OF NAGOG WOODS','MA')
INSERT INTO ZipCode VALUES(654,1718,'STANDARD','ACTON','MA')
INSERT INTO ZipCode VALUES(655,1718,'STANDARD','VLG NAGOG WDS','MA')
INSERT INTO ZipCode VALUES(656,1719,'STANDARD','BOXBOROUGH','MA')
INSERT INTO ZipCode VALUES(657,1719,'STANDARD','ACTON','MA')
INSERT INTO ZipCode VALUES(658,1719,'STANDARD','BOXBORO','MA')
INSERT INTO ZipCode VALUES(659,1720,'STANDARD','ACTON','MA')
INSERT INTO ZipCode VALUES(660,1721,'STANDARD','ASHLAND','MA')
INSERT INTO ZipCode VALUES(661,1730,'STANDARD','BEDFORD','MA')
INSERT INTO ZipCode VALUES(662,1731,'STANDARD','HANSCOM AFB','MA')
INSERT INTO ZipCode VALUES(663,1731,'STANDARD','BEDFORD','MA')
INSERT INTO ZipCode VALUES(664,1740,'STANDARD','BOLTON','MA')
INSERT INTO ZipCode VALUES(665,1741,'STANDARD','CARLISLE','MA')
INSERT INTO ZipCode VALUES(666,1742,'STANDARD','CONCORD','MA')
INSERT INTO ZipCode VALUES(667,1745,'STANDARD','FAYVILLE','MA')
INSERT INTO ZipCode VALUES(668,1745,'STANDARD','SOUTHBOROUGH','MA')
INSERT INTO ZipCode VALUES(669,1746,'STANDARD','HOLLISTON','MA')
INSERT INTO ZipCode VALUES(670,1747,'STANDARD','HOPEDALE','MA')
INSERT INTO ZipCode VALUES(671,1748,'STANDARD','HOPKINTON','MA')
INSERT INTO ZipCode VALUES(672,1749,'STANDARD','HUDSON','MA')
INSERT INTO ZipCode VALUES(673,1752,'STANDARD','MARLBOROUGH','MA')
INSERT INTO ZipCode VALUES(674,1754,'STANDARD','MAYNARD','MA')
INSERT INTO ZipCode VALUES(675,1756,'STANDARD','MENDON','MA')
INSERT INTO ZipCode VALUES(676,1757,'STANDARD','MILFORD','MA')
